Cell,Cycle,Capacity_mAh,F1,F2,F3,F4,F5,F6,SOH_pct
Cell1,3800,625.490816832431,3800,0.0322337959660217,0.00175216433126479,0.0203356479760259,0.0262384256348014,0.0302893514744937,84.6274624021976
Cell1,3900,625.258308828447,3900,0.0321527384221554,0.00176399783231318,0.0203587713185698,0.0261689494363964,0.0302198703866452,84.5960046064381
Cell1,4000,623.55316475706,4000,0.0320601393468678,0.00174643727950752,0.0202430266654119,0.0260532035026699,0.0301041236380115,84.3653025530931
Cell1,4100,620.477448198876,4100,0.0319097217870876,0.00174815044738352,0.0199884256580845,0.0258912033168599,0.029976851423271,83.9491652088142
Cell1,4200,619.518664058624,4200,0.0318287033587694,0.00173819670453668,0.0199884256580845,0.0258217590162531,0.0298842589836568,83.8194439297843
Cell1,4300,617.607831847687,4300,0.0316666279686615,0.00175554188899696,0.0198610868537799,0.0256712649716064,0.0297453340608627,83.5609127463739
Cell1,4400,615.726185617259,4400,0.0315508807543665,0.00175061787012964,0.0197569160955027,0.0255555189214647,0.0296295871958137,83.306330358696
Cell1,4500,612.744442737922,4500,0.0314120366238058,0.00174364808481187,0.0194907404948026,0.0254050922812894,0.0295023143989965,82.9029074360511
Cell1,4600,612.349611637397,4600,0.0313309802440926,0.0017530603799969,0.019525439129211,0.0253356171306223,0.0294096862198785,82.849487700356
Cell1,4800,608.876844842272,4800,0.031134236138314,0.00173483893740922,0.0193286893190816,0.0251388702308759,0.0292129411827773,82.3796303763518
Cell1,5000,604.286940148153,5000,0.0308680551825091,0.00173665047623217,0.0189930553315207,0.0248611108399928,0.0289467589464039,81.7586268756157
Cell1,5100,603.206976317105,5100,0.0307754253735766,0.00172401173040271,0.0189351619919762,0.0247800622601062,0.0288541313493624,81.612510264391
Cell1,5200,599.823900841526,5200,0.0306712959427387,0.00170375918969512,0.0186226848745719,0.0246412033447996,0.0287731477292255,81.1547879687013
Cell1,5300,599.862153488207,5300,0.0305902403779328,0.00174501177389175,0.0187731251353398,0.0246411735424772,0.0287152426317334,81.1599634634195
Cell1,5400,598.158701601549,5400,0.0304976415354759,0.00172894424758852,0.0186805287376046,0.0245138538302854,0.0286110701272264,80.9294903587589
Cell1,5500,594.280148452348,5500,0.0303009256022051,0.00170852779410779,0.0182407405227423,0.0242708331206813,0.0284374996554106,80.4047310785649
Cell1,5600,594.46757261751,5600,0.03026616666466,0.00172537297476083,0.018437477410771,0.0242939518066123,0.0283911690348759,80.4300891350921
Cell1,5700,592.857351306983,5700,0.0301735679386184,0.00171425228472799,0.0183564552571625,0.0241897802334279,0.0282869966467842,80.2122299119848
Cell1,5800,590.425367044817,5800,0.0300578699680045,0.00171546067576855,0.0181828701170161,0.0240740737644956,0.028182870009914,79.8831880600973
Cell1,5900,589.447114313117,5900,0.0299420930678025,0.00173357885796577,0.0181596999755129,0.0239930262323469,0.0280786693328992,79.7508327256241
Cell1,6000,588.117306595212,6000,0.0298726424807683,0.00171893043443561,0.0180786778219044,0.0239120027981699,0.0279976452002302,79.5709128137394
Cell1,6100,585.560369138631,6100,0.0297453700331971,0.00170093053020537,0.0177662034984678,0.0237268515629694,0.027893518214114,79.2249650833357
Cell1,6200,585.746379461507,6200,0.0297337599331513,0.00171374098863453,0.0179513669572771,0.023784693214111,0.0278703363146633,79.2501318502681
Cell1,6300,584.151831021606,6300,0.029629587312229,0.00171917118132114,0.0178587707923725,0.0236805217573419,0.0277661640429869,79.0343931303465
Cell1,6400,581.275761959686,6400,0.0294791662599891,0.0016886736266315,0.0174537034472451,0.0234490737784654,0.027627314440906,78.6452676310524
Cell1,6500,581.65477831012,6500,0.0294907046481967,0.0016990719595924,0.0176851635333151,0.0235300638014451,0.0276157069019973,78.696547667598
Cell1,6600,580.033438967804,6600,0.0293749580159783,0.00171047903131694,0.0176157155074179,0.0234258924610913,0.0275115347467363,78.4771842004765
Cell1,6700,577.633880189836,6700,0.0293171292869374,0.00167409947607666,0.0172106479294598,0.0232523145386949,0.0274652774678543,78.1525294416862
Cell1,6800,577.589392413459,6800,0.0292592234909534,0.00170459283981472,0.0174189602257684,0.0233101567719132,0.0274073740001768,78.1465103483255
Cell1,6900,576.416770813853,6900,0.0291897730203345,0.00169946521054953,0.0173610862111673,0.0232291334541515,0.0273379238788038,77.9878573550886
Cell1,7000,573.097978957747,7000,0.0289930551080033,0.00167282414622605,0.016886573866941,0.0229282403597608,0.0271296292776242,77.5388324845946
Cell1,7100,573.097978957747,7100,0.0289930551080033,0.00167282414622605,0.016886573866941,0.0229282403597608,0.0271296292776242,77.5388324845946
Cell1,7200,574.971465992683,7200,0.0289699070854113,0.00169760652352124,0.0171759257791564,0.023020833148621,0.0271296293940395,77.7923109519732
Cell1,7300,572.03756400823,7300,0.0288657053606585,0.00171620398759842,0.0171064605237916,0.0229282126529142,0.0270370038924739,77.3953607918759
Cell1,7400,570.436583787218,7400,0.0287962550064549,0.00168714113533497,0.0170022904640064,0.0228471894515678,0.0269328317372128,77.1787518668297
Cell1,7500,568.267859513994,7500,0.0286689811618999,0.00168745603878051,0.0167939813109115,0.0226967589696869,0.0268171293428168,76.8853284832181
Cell1,7600,567.792910330743,7600,0.0286110761808231,0.00169511826243252,0.0168518313439563,0.0226620093453676,0.0267708007013425,76.8210689560325
Cell1,7700,566.753230926409,7700,0.0285416258266196,0.00169765495229512,0.0167823834344745,0.0226041342830285,0.0266897765686736,76.6804027346702
Cell1,7800,564.22657246266,7800,0.0283912033773959,0.0016864282079041,0.0164814812596887,0.0224074071738869,0.0265509255696088,76.338551682041
Cell1,7900,564.317697574982,7900,0.0283795950235799,0.00169991224538535,0.0166203500702977,0.0224536763271317,0.0265508935553953,76.3508806992054
Cell1,8000,563.046454543301,8000,0.0282869966467842,0.00171113642863929,0.0165624762885273,0.0223726532422006,0.0264582955278456,76.1788844540608
Cell1,8100,560.013596905284,8100,0.0281134255928919,0.00166773144155741,0.0161458330694586,0.0220949071226642,0.0262615736573935,75.7685458226604
Cell1,8200,560.649582868059,8200,0.0281481137499213,0.00169757194817066,0.0164004429243505,0.0222221950534731,0.0263194122817367,75.854593254061
Cell2,0,734.818965697584,0,0.038634258788079,0.00176042830571532,0.0265740738250315,0.0322222218383104,0.0366087958682328,100
Cell2,100,726.622057906186,100,0.0381481015356258,0.00173615757375956,0.0262036717031151,0.0317476463969797,0.0361110670492053,98.8844996966542
Cell2,200,722.157140020816,200,0.0378818903118372,0.0017442173557356,0.0259721850743517,0.0315045845927671,0.0358564301859587,98.2768782152013
Cell2,300,719.215620003537,300,0.0377199068898335,0.00175708334427327,0.0258449070388451,0.0313425922067836,0.0357060180976987,97.8765728128377
Cell2,400,714.5823074648,400,0.0374420838197693,0.00173980346880853,0.0255786724155769,0.031076350947842,0.0354050493333489,97.2460348497438
Cell2,500,711.12167583315,500,0.0372453171294183,0.00173669192008674,0.0254282044479623,0.0308680114103481,0.0352082829922438,96.7750846166664
Cell2,600,708.061610402785,600,0.0370601321337745,0.0017435090849176,0.0252545934636146,0.0306944005424157,0.0350230979966,96.358646613129
Cell2,700,705.450953421655,700,0.036967592081055,0.00175650464370847,0.0251967589138076,0.0306018514093012,0.0349537032889202,96.0033676800857
Cell2,800,701.910231487074,800,0.0367476402316242,0.00175127328839153,0.0249883953947574,0.030393481370993,0.0347221797564998,95.5215181225938
Cell2,900,699.254990347805,900,0.0365855958079919,0.00175530533306301,0.0248610755661502,0.0302545863669366,0.0345601357985288,95.1601718232712
Cell2,1000,696.663755013668,1000,0.0364351330790669,0.00175416411366314,0.0247106128372252,0.0301041236380115,0.0344212470808998,94.8075359421767
Cell2,1100,693.984793336015,1100,0.0362850012024865,0.00174929585773498,0.0245950964745134,0.0299770822748542,0.0342479484388605,94.4429615636276
Cell2,1200,691.201113018158,1200,0.0361113887047395,0.00175510381814092,0.0244214839767665,0.0298150440212339,0.0340974843129516,94.0641362409558
Cell2,1300,688.282445437568,1300,0.0359493504511192,0.00174428895115852,0.0242594458395615,0.0296414316399023,0.0339238719316199,93.6669407796466
Cell2,1400,685.446868768439,1400,0.0357759023318067,0.00175250752363354,0.0241090923082083,0.0295142512768507,0.033761988626793,93.2810529893884
Cell2,1600,679.511021408298,1600,0.0354513884522021,0.00175695365760475,0.0237615738296881,0.0292013884754851,0.0334374995436519,92.4732557444566
Cell2,1800,674.005445610484,1800,0.0351041662506759,0.00175597460474819,0.023425925639458,0.0289004626683891,0.0330902774585411,91.7240132704838
Cell2,1900,670.649783260993,1900,0.0349189810222015,0.00175641430541873,0.0232407404109836,0.0287268514512107,0.0329166662413627,91.2673480908766
Cell2,2000,667.352580857117,2000,0.034710647771135,0.00176870136056095,0.0230324071599171,0.0285416663391516,0.0327083329902962,90.818638604895
Cell2,2100,665.235587684275,2100,0.034536994760856,0.00176901638042182,0.0228819164913148,0.028402743046172,0.0325462565524504,90.5305413630347
Cell2,2200,661.543340484016,2200,0.0343634254531935,0.00176985410507768,0.0226620367029682,0.0282291662879288,0.0323726848000661,90.0280710441372
Cell2,2300,659.751980200918,2300,0.0342244951752946,0.00175208819564432,0.0225462687667459,0.0281133915996179,0.0322337568504736,89.784288511742
Cell2,2400,656.287391406399,2400,0.0340509255183861,0.0017544444417581,0.0223379627568647,0.0279398144921288,0.0320486107375473,89.3127997565179
Cell2,2500,654.650105194563,2500,0.0339004215784371,0.00175974087323993,0.0222337691811845,0.0278240401530638,0.0319096832536161,89.0899848472318
Cell2,2600,650.389352857378,2600,0.0337152773281559,0.00175841664895415,0.0219560182886198,0.02761574042961,0.0317129625473171,88.5101478348405
Cell2,2700,649.66531330777,2700,0.0336226441431791,0.00174835196230561,0.0219328436069191,0.0275578367291018,0.0316319058183581,88.4116147833806
Cell2,2800,647.132916894741,2800,0.033460600185208,0.00175542349461466,0.0217823762213811,0.0274073681794107,0.0314930104650557,88.0669861699065
Cell2,2900,642.134824986545,2900,0.0332060180371627,0.0017715694848448,0.0214120367309079,0.0271643515443429,0.0312384255230427,87.3868061335282
Cell2,3000,641.705283147169,3000,0.0331365335732698,0.00175980804488063,0.0214583071647212,0.0271180224372074,0.0311689433874562,87.3283506690632
Cell2,3100,638.995220549371,3100,0.0329744899645448,0.00175252521876246,0.0212846918730065,0.0269559799926355,0.0310069001279771,86.9595438303303
Cell2,3200,634.970354534658,3200,0.0327777774073184,0.00175213185139,0.0209953701123595,0.0267476848093793,0.0308217589044943,86.4118081018585
Cell2,3300,634.208622822717,3300,0.0326851452700794,0.00175337062682956,0.0209837707225233,0.026678208145313,0.0307407032232732,86.3081456016373
Cell2,3500,627.704877702508,3500,0.0324074069503695,0.00174578477162868,0.020636573783122,0.0264236107468605,0.0304745365865529,85.4230643198778
Cell2,3600,628.120074489041,3600,0.0323726455681026,0.00174097937997431,0.0206481228815392,0.0263888565823436,0.0304282035212964,85.4795675956388
Cell2,3700,626.135482639469,3700,0.032141157775186,0.00174362713005394,0.0203356191050261,0.0261342219309881,0.0302082902053371,85.209488577239
Cell2,3800,621.158313268473,3800,0.0320023143431172,0.00175540044438094,0.0201967590255663,0.0260532404063269,0.0300925922347233,84.5321558458675
Cell2,3900,621.462893023576,3900,0.0319791275542229,0.00173775479197502,0.0202546048676595,0.0260300607187673,0.0300578336464241,84.5736054775892
Cell2,4000,619.5183548363,4000,0.0318518063286319,0.00173809705302119,0.0201157119590789,0.0258911666460335,0.0299305127700791,84.308977279618
Cell2,4100,615.535009535556,4100,0.0316550922580063,0.0017249999800697,0.0198148145573214,0.0256712960544974,0.0297337960219011,83.7668920196163
Cell2,4200,614.882118484026,4200,0.0315740737132728,0.00173943978734314,0.0198263886850327,0.0256134256487712,0.0296643514884636,83.6780414207602
Cell2,4300,612.897345921906,4300,0.0314235728001222,0.00173534045461565,0.0197106241248548,0.0254745059646666,0.0295138529036194,83.4079378095617
Cell2,4400,610.912804955845,4400,0.0312962514581159,0.00173687713686377,0.0195833053439856,0.0253240378806368,0.0293981060385704,83.1378657157941
Cell2,4500,607.28245491411,4500,0.0311226848280057,0.00172547448892146,0.0193055552663282,0.0251504626357928,0.0292245366144925,82.6438188537499
Cell2,4600,606.966139807071,4600,0.0310532028088346,0.00173743313644081,0.0193518282612786,0.0251041360897943,0.0291666310513392,82.6007721821471
Cell2,4800,603.289326027869,4800,0.0308217363199219,0.00173930893652141,0.0191203561844304,0.0248726666904986,0.0289467377588153,82.1004021657429
Cell2,5000,565.696152293148,5000,0.0286921293009073,0.00170972209889442,0.0173148146132007,0.0229166663484648,0.0268518514931202,76.9844245590636
Cell2,5100,577.918947913283,5100,0.0289120016386732,0.00171494006644934,0.017546274815686,0.0230902495095506,0.0270485780201852,78.6477996474476
Cell2,5200,575.480201297529,5200,0.0288773145293817,0.00170142122078687,0.0170370368286967,0.0229050923371688,0.0270023145712912,78.3159156420534
Cell2,5300,580.878875800554,5300,0.0290277422172949,0.00173438678029925,0.0174884045263752,0.0231249716598541,0.0271643185988069,79.0506101389353
Cell2,5400,581.026022733551,5400,0.0290393102914095,0.00172566412948072,0.0174999749287963,0.0231365408981219,0.0271527388831601,79.0706350620614
Cell2,5500,575.951293773634,5500,0.0287731477292255,0.00170743523631245,0.0168171294499189,0.0227314812364057,0.026898147771135,78.3800256471153
Cell2,5600,578.870163454373,5600,0.0289120017550886,0.0017261691391468,0.0173032196471468,0.0229976570699364,0.0270485781366006,78.7772486118176
Cell2,5700,578.03917774703,5700,0.0288656995398924,0.00171595357824117,0.0172800678992644,0.0229397820075974,0.026990702142939,78.6641614779609
Cell2,5800,575.294154472195,5800,0.028738425578922,0.00171517359558493,0.0170486108399928,0.0228124996647239,0.0268634255044162,78.2905969126766
Cell2,5900,574.672642819777,5900,0.028668946470134,0.0017178381094709,0.0171064605237916,0.0227430277736858,0.0267939487239346,78.2060166716334
Cell2,6000,573.000316771339,6000,0.028564773965627,0.00171776139177382,0.0170138644753024,0.0226620045723394,0.0267013506963849,77.9784332631335
Cell2,6100,567.463746839281,6100,0.0282291664043441,0.00170235184486955,0.0164236109703779,0.0222453702008352,0.0263541664462537,77.2249728612505
Cell2,6200,570.475564101932,6200,0.028414317057468,0.00171553727705032,0.0168402572162449,0.0224999724887311,0.0265393194276839,77.6348448709899
Cell2,6300,568.801028436456,6300,0.0283217187970877,0.00170331238768995,0.0167708094231784,0.0224189495202154,0.0264582955278456,77.406960760257
Cell2,6400,562.725182139977,6400,0.0279282404808328,0.00169003463815898,0.0160532406298444,0.0219212961383164,0.0260648145340383,76.5801113483464
Cell2,6500,565.794173521278,6500,0.0281365397386253,0.00171038683038205,0.0165740537922829,0.0222221950534731,0.0262731161201373,76.9977640661674
Cell2,6600,563.835709545502,6600,0.0280207932228222,0.00170305545907468,0.0164930318715051,0.022129597957246,0.0261573699535802,76.7312407363134
Cell2,6700,561.43347597742,6700,0.0281134255928919,0.00166852783877403,0.016030092490837,0.022013888694346,0.0262499997625127,76.4043257163941
Cell2,6800,564.003009521864,6800,0.0280902434606105,0.0016976761398837,0.0164120169356465,0.0221874729031697,0.0262499678647146,76.7540082456146
Cell2,6900,562.127748599419,6900,0.0279629230499268,0.00170178222469985,0.0163541432702914,0.0220601536566392,0.0261226478032768,76.4988078479678
Cell2,7000,556.21192028103,7000,0.0275810181628913,0.00166851619724184,0.0155671293614432,0.0215046292869374,0.0257175922160968,75.6937349532074
Cell2,7100,556.334678855703,7100,0.0276273145573214,0.00168121757451445,0.0158796295290813,0.0216782405041158,0.0257870367495343,75.7104409148665
Cell2,7200,556.887525681366,7200,0.0276041328907013,0.00169692386407405,0.0159953507827595,0.0217013623332605,0.0257638574112207,75.7856767010221
Cell2,7300,557.116619849426,7300,0.0275925531750545,0.00170167116448283,0.0159953475231305,0.0217013579094782,0.0257522780448198,75.8168536546331
Cell2,7400,501.435045865123,7400,0.0251851849025115,0.00157446530647576,0.0141435184050351,0.019675925723277,0.0234953701728955,68.2392629032235
Cell2,7500,562.233702061415,7500,0.0278240400366485,0.00170042389072478,0.0161689617671072,0.0219096954679117,0.0259837645571679,76.5132268364455
Cell2,7600,558.632067863468,7600,0.0276157013140619,0.00169041648041457,0.0159837735118344,0.0217245059320703,0.0257754260674119,76.0230878544544
Cell2,7700,544.914770679986,7700,0.026782407076098,0.00167851615697145,0.0150115739088506,0.0208449071506038,0.024942129268311,74.156329125594
Cell3,0,735.119595112905,0,0.0385995366377756,0.00172725925222039,0.0266898145200685,0.0322337959660217,0.0365624995902181,100
Cell3,100,726.687227043766,100,0.0380902312463149,0.00173152331262827,0.0262383938534185,0.0317360722692683,0.0360763447824866,98.8529256837666
Cell3,200,722.732835507585,200,0.0378587421728298,0.00172803224995732,0.0260416293749586,0.0315045845927671,0.0358448561746627,98.3150007580172
Cell3,300,720.206683619517,300,0.0377199068898335,0.00173425232060254,0.0258912033168599,0.0313541662180796,0.0357060179812834,97.9713625384863
Cell3,400,716.050327900058,400,0.037465232075192,0.00173265067860484,0.0256828390993178,0.0311110730981454,0.0354513456113636,97.4059639629225
Cell3,500,713.084030472968,500,0.0372800392797217,0.00174396275542676,0.025543945026584,0.0309374558273703,0.0352661532815546,97.0024517389511
Cell3,600,710.058311972514,600,0.0371295765507966,0.00173499516677111,0.025405056308955,0.0307869929820299,0.0351156905526295,96.590856330453
Cell3,700,708.507711773909,700,0.0371296291705221,0.00175290275365114,0.025381944142282,0.0307754626264796,0.0351273143896833,96.3799246386693
Cell3,800,705.572527561334,800,0.0369443993549794,0.00174535426776856,0.025231450679712,0.0306018145056441,0.034930512891151,95.9806448164352
Cell3,900,703.212735141079,900,0.0368055028375238,0.00174446741584688,0.0251041307346895,0.0304629193851724,0.0347800428280607,95.6596368558336
Cell3,1000,700.892249181502,1000,0.0366666142363101,0.00174671516288072,0.0249768161447719,0.0303240307839587,0.034652728238143,95.3439758429856
Cell3,1100,698.670302850613,1100,0.0365396328270435,0.00174193235579878,0.0248497280990705,0.0302085656439885,0.0345141543075442,95.0417194012229
Cell3,1200,696.346028454363,1200,0.0363891687011346,0.00175617088098079,0.0247455606004223,0.0300812497735023,0.0343752643093467,94.7255430386688
Cell3,1300,693.93204352945,1300,0.0362387044588104,0.00176240014843643,0.0245835223468021,0.0299539340194315,0.0342363743111491,94.3971631477012
Cell3,1400,691.478275336548,1400,0.0360999802360311,0.00175690127070993,0.0244563188171014,0.0298151809256524,0.0340976408915594,94.0633714477908
Cell3,1600,686.403976102712,1600,0.035821758909151,0.00175582175143063,0.0241666664369404,0.0295486107934266,0.0338078700006008,93.373102916307
Cell3,1800,681.126422723104,1800,0.0354861106025055,0.00175620371010154,0.0238541663857177,0.0292592588812113,0.0334722218103707,92.6551852584601
Cell3,1900,678.231776875031,1900,0.0353240736294538,0.00175694213248789,0.0236574071459472,0.0290972219081596,0.0332986107096076,92.2614199626746
Cell3,2000,675.41485589995,2000,0.0351504625286907,0.00176718283910304,0.0234837959287688,0.0289583329576999,0.0331481477478519,91.8782277591464
Cell3,2100,673.391810677128,2100,0.0349999571917579,0.00175375712569803,0.0233448788058013,0.028807835187763,0.0329976448556408,91.6030282900707
Cell3,2200,669.907232404565,2200,0.0348379625938833,0.00174996058922261,0.023136573843658,0.0286574070341885,0.0328240736853331,91.1290131371992
Cell3,2300,667.987230422601,2300,0.034664309467189,0.00177000253461301,0.0230092311976478,0.0285184837412089,0.0326735712587833,90.8678308758735
Cell3,2400,665.183023224843,2400,0.0345254625426605,0.00176888657733798,0.0228240737924352,0.0283912033773959,0.0325231477618217,90.4863681565555
Cell3,2500,663.178755510522,2500,0.0343749579042196,0.00175781268626451,0.022708305506967,0.0282522802008316,0.032384219695814,90.2137230349119
Cell3,2600,659.637567715624,2600,0.0342245366191491,0.00175038876477629,0.0224768514744937,0.0280902773374692,0.0321990735828876,89.7320071592313
Cell3,2700,658.370789436744,2700,0.0340856065740809,0.00176384497899562,0.0224073800491169,0.0279976510209963,0.0320948682492599,89.5596844123882
Cell3,2800,655.854786579817,2800,0.0339467106387019,0.00174768967553973,0.0222569125471637,0.0278471823548898,0.0319443986518309,89.217426788778
Cell3,2900,651.969414261281,2900,0.033761573722586,0.0017525393050164,0.0219791664276272,0.0276736108353361,0.0317592589417472,88.688890705076
Cell3,3000,650.977430612966,3000,0.0336573662934825,0.00174643774516881,0.0219559917459264,0.0275809848681092,0.0316666279686615,88.5539489003805
Cell3,3100,648.729326656945,3100,0.0334953224519268,0.0017656225245446,0.0217823763377964,0.0274420904461294,0.0315161587204784,88.2481341770394
Cell3,3200,645.093333298306,3200,0.033321758848615,0.00176489120349288,0.0215393516700715,0.0272916663670912,0.0313541663344949,87.7535216836694
Cell3,3500,638.18058440783,3500,0.0329745366470888,0.00176233565434813,0.0212152774911374,0.0269907404435799,0.0310300921555609,86.8131646402125
Cell3,3600,637.748016082204,3600,0.0328934782883152,0.00175551406573504,0.0211805296130478,0.0269096893025562,0.030949036241509,86.7543213814419
Cell3,3700,635.89805559061,3700,0.0326967124128714,0.00174825452268124,0.0209374700207263,0.0266897765686736,0.0307522708317265,86.5026670242607
Cell3,3800,632.34202241588,3800,0.0326273144455627,0.0017525926232338,0.0208217590115964,0.0266550922533497,0.030694444081746,86.018931697605
Cell3,3900,631.714917735141,3900,0.0325346825411543,0.00175470614340156,0.0208101598545909,0.0265740416944027,0.0306018145056441,85.9336252134753
Cell3,4000,629.660342836602,4000,0.0324073609663174,0.00174573599360883,0.0206481185741723,0.0264235732611269,0.0304744933964685,85.6541366904924
Cell3,4100,626.662475277683,4100,0.0322685181163251,0.00174127542413771,0.0204166664043441,0.0262731477851048,0.0303356477525085,85.2463299092763
Cell3,4200,625.667566256697,4200,0.0321874995715916,0.00173557864036411,0.0204050922766328,0.0262037033680826,0.030254629207775,85.110990159445
Cell3,4300,623.802889529931,4300,0.0320369978435338,0.0017401622608304,0.0202777530066669,0.0260532088577747,0.0300925557967275,84.8573339191323
Cell3,4400,621.862568692847,4400,0.0319096766179428,0.00174674286972731,0.0201620082370937,0.0259258889127523,0.0299883830593899,84.5933876374683
Cell3,4500,618.447205136966,4500,0.0317476848140359,0.00174266891553998,0.0199074071133509,0.025775462621823,0.0298379625892267,84.1287879208254
Cell3,4600,617.397062827596,4600,0.0316319058183581,0.00174942146986723,0.0198958091204986,0.0256596909603104,0.0297221859218553,83.9859346604374
Cell3,4800,613.828605547953,4800,0.0314120136899874,0.00173998484387994,0.0196759112877771,0.0254513699328527,0.0295138669898733,83.500509254372
Cell3,5000,608.924850044769,5000,0.0311574070947245,0.0017282129265368,0.0193402775330469,0.0251851849025115,0.0292708330089226,82.8334401766622
Cell3,5100,607.559576722663,5100,0.0310300546698272,0.00173216452822089,0.019270809716545,0.0250694138230756,0.0291319087846205,82.6477189237963
Cell3,5200,604.4512359157,5200,0.0309143514605239,0.00172715971712023,0.0189814813202247,0.0249421293847263,0.0290509256301448,82.2248842139577
